filename,width,height,class,xmin,ymin,xmax,ymax
hard_hat_workers212.png,416,416,head,341,0,366,22
hard_hat_workers212.png,416,416,head,362,0,382,17
hard_hat_workers212.png,416,416,head,394,0,415,41
hard_hat_workers213.png,416,416,helmet,173,201,187,215
hard_hat_workers213.png,416,416,helmet,148,201,162,214
hard_hat_workers213.png,416,416,helmet,269,204,288,224
hard_hat_workers214.png,416,416,helmet,204,56,244,100
hard_hat_workers215.png,416,415,helmet,240,144,275,175
hard_hat_workers215.png,416,415,helmet,60,86,92,122
hard_hat_workers215.png,416,415,helmet,152,118,183,152
hard_hat_workers215.png,416,415,helmet,60,16,92,52
hard_hat_workers215.png,416,415,helmet,151,0,183,21
hard_hat_workers216.png,416,416,helmet,38,108,99,176
hard_hat_workers216.png,416,416,helmet,37,0,99,31
hard_hat_workers217.png,416,415,helmet,190,104,311,216
hard_hat_workers217.png,416,415,helmet,189,0,311,79
hard_hat_workers218.png,416,416,helmet,328,119,392,189
hard_hat_workers218.png,416,416,helmet,144,123,197,198
hard_hat_workers218.png,416,416,helmet,308,174,338,211
hard_hat_workers218.png,416,416,helmet,256,134,308,201
hard_hat_workers218.png,416,416,helmet,10,111,69,192
hard_hat_workers218.png,416,416,helmet,182,152,217,208
hard_hat_workers218.png,416,416,helmet,242,173,271,209
hard_hat_workers218.png,416,416,helmet,73,196,93,222
hard_hat_workers218.png,416,416,helmet,211,183,238,220
hard_hat_workers218.png,416,416,helmet,328,0,393,20
hard_hat_workers218.png,416,416,helmet,143,0,197,16
hard_hat_workers218.png,416,416,helmet,9,0,69,28
hard_hat_workers219.png,416,416,helmet,108,75,199,168
hard_hat_workers219.png,416,416,helmet,107,0,199,30
hard_hat_workers220.png,416,416,helmet,195,185,215,208
hard_hat_workers220.png,416,416,helmet,99,176,117,197
hard_hat_workers220.png,416,416,helmet,120,187,135,208
hard_hat_workers220.png,416,416,helmet,236,190,252,205
hard_hat_workers220.png,416,416,helmet,256,174,280,200
hard_hat_workers220.png,416,416,helmet,276,189,293,207
hard_hat_workers220.png,416,416,helmet,283,176,298,194
hard_hat_workers220.png,416,416,helmet,341,196,352,209
hard_hat_workers220.png,416,416,helmet,364,193,378,208
hard_hat_workers221.png,416,415,helmet,232,91,289,173
hard_hat_workers221.png,416,415,helmet,231,0,289,48
hard_hat_workers222.png,416,416,helmet,216,91,338,235
hard_hat_workers222.png,416,416,helmet,216,0,339,48
hard_hat_workers223.png,416,416,helmet,139,86,240,203
hard_hat_workers224.png,416,415,helmet,192,68,294,186
hard_hat_workers224.png,416,415,helmet,192,0,295,67
hard_hat_workers225.png,416,415,helmet,183,166,226,209
hard_hat_workers226.png,415,416,helmet,128,229,169,265
hard_hat_workers226.png,415,416,helmet,0,229,11,266
hard_hat_workers227.png,416,415,helmet,66,136,112,188
hard_hat_workers227.png,416,415,helmet,346,107,405,166
hard_hat_workers227.png,416,415,helmet,1,110,43,191
hard_hat_workers227.png,416,415,helmet,133,144,158,168
hard_hat_workers227.png,416,415,helmet,196,131,215,155
hard_hat_workers227.png,416,415,helmet,234,141,255,162
hard_hat_workers227.png,416,415,helmet,345,0,405,32
hard_hat_workers227.png,416,415,helmet,1,0,44,29
hard_hat_workers227.png,416,415,helmet,195,0,215,8
hard_hat_workers228.png,416,415,helmet,172,30,245,100
hard_hat_workers229.png,416,416,head,1,76,64,151
hard_hat_workers229.png,416,416,head,125,83,157,123
hard_hat_workers229.png,416,416,head,210,98,244,138
hard_hat_workers229.png,416,416,head,292,97,335,146
hard_hat_workers229.png,416,416,head,366,92,415,183
hard_hat_workers229.png,416,416,head,0,0,64,29
hard_hat_workers229.png,416,416,head,125,0,158,22
hard_hat_workers230.png,415,416,helmet,248,122,299,184
hard_hat_workers230.png,415,416,helmet,394,122,414,185
hard_hat_workers231.png,416,415,helmet,126,200,173,254
hard_hat_workers231.png,416,415,helmet,34,200,60,236
hard_hat_workers231.png,416,415,helmet,224,185,255,211
hard_hat_workers232.png,416,416,helmet,183,111,216,159
hard_hat_workers232.png,416,416,helmet,219,112,241,140
hard_hat_workers233.png,416,416,helmet,269,236,299,274
hard_hat_workers233.png,416,416,helmet,359,207,385,242
hard_hat_workers233.png,416,416,helmet,189,236,223,278
hard_hat_workers233.png,416,416,helmet,293,228,319,259
hard_hat_workers233.png,416,416,helmet,382,203,405,235
hard_hat_workers233.png,416,416,helmet,64,196,89,229
hard_hat_workers233.png,416,416,helmet,63,236,88,268
hard_hat_workers233.png,416,416,helmet,245,207,269,235
hard_hat_workers233.png,416,416,helmet,94,255,129,306
hard_hat_workers233.png,416,416,helmet,312,194,337,230
hard_hat_workers233.png,416,416,helmet,208,221,236,249
hard_hat_workers233.png,416,416,helmet,113,222,134,250
hard_hat_workers233.png,416,416,helmet,221,199,242,223
hard_hat_workers233.png,416,416,helmet,181,186,201,211
hard_hat_workers233.png,416,416,helmet,164,220,186,245
hard_hat_workers233.png,416,416,helmet,93,385,129,415
hard_hat_workers234.png,416,416,head,150,114,206,184
hard_hat_workers234.png,416,416,head,248,140,321,231
hard_hat_workers234.png,416,416,head,68,100,112,154
hard_hat_workers234.png,416,416,head,119,92,163,151
hard_hat_workers234.png,416,416,head,150,0,207,25
hard_hat_workers234.png,416,416,head,68,0,113,39
hard_hat_workers234.png,416,416,head,119,0,164,47
hard_hat_workers235.png,415,416,helmet,108,12,262,192
hard_hat_workers235.png,415,416,helmet,0,12,31,193
hard_hat_workers236.png,416,416,helmet,216,199,257,241
hard_hat_workers237.png,416,415,helmet,299,216,313,229
hard_hat_workers238.png,416,416,helmet,136,149,185,200
hard_hat_workers239.png,416,416,head,14,156,79,223
hard_hat_workers239.png,416,416,head,200,142,237,184
hard_hat_workers239.png,416,416,head,128,135,167,183
hard_hat_workers239.png,416,416,head,342,129,407,195
hard_hat_workers239.png,416,416,head,1,124,33,217
hard_hat_workers239.png,416,416,head,199,0,237,9
hard_hat_workers239.png,416,416,head,127,0,167,16
hard_hat_workers239.png,416,416,head,341,0,407,22
hard_hat_workers239.png,416,416,head,1,0,34,27
hard_hat_workers240.png,416,416,head,296,122,330,156
hard_hat_workers240.png,416,416,head,191,119,220,153
hard_hat_workers240.png,416,416,head,31,107,65,145
hard_hat_workers240.png,416,416,head,128,117,162,156
hard_hat_workers240.png,416,416,head,337,140,361,171
hard_hat_workers240.png,416,416,head,361,136,379,160
hard_hat_workers240.png,416,416,head,223,137,238,159
hard_hat_workers240.png,416,416,head,178,131,193,161
hard_hat_workers241.png,416,416,helmet,231,196,275,263
hard_hat_workers241.png,416,416,helmet,154,180,214,250
hard_hat_workers241.png,416,416,person,214,205,301,413
hard_hat_workers241.png,416,416,person,131,188,216,414
hard_hat_workers242.png,416,415,helmet,244,110,269,147
hard_hat_workers242.png,416,415,head,162,120,191,157
hard_hat_workers242.png,416,415,head,35,119,72,163
hard_hat_workers242.png,416,415,head,200,114,224,148
hard_hat_workers242.png,416,415,head,110,127,132,157
hard_hat_workers242.png,416,415,head,129,143,148,164
hard_hat_workers243.png,416,415,helmet,321,144,351,183
hard_hat_workers243.png,416,415,head,68,118,97,152
hard_hat_workers243.png,416,415,head,153,147,176,176
hard_hat_workers243.png,416,415,head,398,179,415,209
hard_hat_workers243.png,416,415,head,198,161,220,190
hard_hat_workers243.png,416,415,head,243,155,266,182
hard_hat_workers243.png,416,415,head,261,164,278,191
hard_hat_workers243.png,416,415,head,367,180,382,204
hard_hat_workers243.png,416,415,head,212,174,224,193
hard_hat_workers243.png,416,415,head,67,0,97,21
hard_hat_workers244.png,416,415,helmet,139,117,165,153
hard_hat_workers244.png,416,415,head,162,103,195,147
hard_hat_workers244.png,416,415,head,292,140,306,160
hard_hat_workers244.png,416,415,head,402,151,411,163
hard_hat_workers244.png,416,415,helmet,139,0,166,22
hard_hat_workers244.png,416,415,head,161,0,195,36
hard_hat_workers245.png,416,415,helmet,8,154,27,185
hard_hat_workers245.png,416,415,helmet,63,179,88,210
hard_hat_workers245.png,416,415,helmet,345,180,370,202
hard_hat_workers245.png,416,415,helmet,66,76,83,98
hard_hat_workers245.png,416,415,helmet,80,139,99,164
hard_hat_workers245.png,416,415,helmet,337,121,356,143
hard_hat_workers245.png,416,415,helmet,388,114,414,137
hard_hat_workers245.png,416,415,helmet,87,75,103,95
hard_hat_workers245.png,416,415,helmet,153,91,173,113
hard_hat_workers245.png,416,415,head,260,147,279,169
hard_hat_workers245.png,416,415,head,336,244,361,263
hard_hat_workers245.png,416,415,head,284,93,304,113
hard_hat_workers245.png,416,415,helmet,66,40,83,62
hard_hat_workers245.png,416,415,helmet,336,0,356,18
hard_hat_workers245.png,416,415,helmet,388,2,414,25
hard_hat_workers245.png,416,415,helmet,87,43,103,63
hard_hat_workers245.png,416,415,helmet,153,25,173,47
hard_hat_workers245.png,416,415,head,284,25,304,45
hard_hat_workers246.png,416,415,helmet,219,163,251,201
hard_hat_workers246.png,416,415,helmet,277,155,306,188
hard_hat_workers246.png,416,415,helmet,155,202,203,249
hard_hat_workers247.png,416,416,helmet,221,197,253,234
hard_hat_workers247.png,416,416,helmet,289,90,321,129
hard_hat_workers247.png,416,416,helmet,51,200,64,213
hard_hat_workers247.png,416,416,helmet,289,0,322,33
hard_hat_workers248.png,416,415,helmet,57,266,82,289
hard_hat_workers248.png,416,415,helmet,268,161,287,182
hard_hat_workers248.png,416,415,helmet,327,130,350,150
hard_hat_workers248.png,416,415,helmet,213,257,238,276
hard_hat_workers248.png,416,415,helmet,56,403,82,414
hard_hat_workers248.png,416,415,helmet,326,0,350,9
hard_hat_workers249.png,416,415,helmet,173,148,204,174
hard_hat_workers249.png,416,415,helmet,110,259,137,284
hard_hat_workers249.png,416,415,helmet,109,179,132,208
hard_hat_workers249.png,416,415,helmet,232,223,258,247
hard_hat_workers250.png,416,416,helmet,235,172,249,191
hard_hat_workers251.png,416,415,helmet,269,147,347,216
hard_hat_workers251.png,416,415,helmet,70,93,157,188
hard_hat_workers251.png,416,415,helmet,69,0,157,58
hard_hat_workers252.png,415,415,helmet,330,205,341,219
hard_hat_workers252.png,415,415,helmet,316,212,326,224
hard_hat_workers252.png,415,415,helmet,286,208,296,220
hard_hat_workers252.png,415,415,helmet,245,210,255,220
hard_hat_workers252.png,415,415,helmet,238,211,245,221
hard_hat_workers252.png,415,415,helmet,189,208,199,220
hard_hat_workers252.png,415,415,helmet,160,210,176,232
hard_hat_workers252.png,415,415,helmet,155,207,167,227
hard_hat_workers252.png,415,415,helmet,149,206,157,218
hard_hat_workers252.png,415,415,helmet,139,210,147,220
hard_hat_workers252.png,415,415,helmet,355,205,366,219
hard_hat_workers252.png,415,415,helmet,369,212,379,224
hard_hat_workers252.png,415,415,helmet,399,208,409,220
hard_hat_workers253.png,415,415,helmet,263,90,327,178
hard_hat_workers253.png,415,415,helmet,170,115,235,200
hard_hat_workers253.png,415,415,helmet,263,0,328,47
hard_hat_workers253.png,415,415,helmet,169,0,235,22
hard_hat_workers254.png,416,415,helmet,202,122,276,212
hard_hat_workers254.png,416,415,helmet,138,78,154,97
hard_hat_workers254.png,416,415,helmet,86,87,105,107
hard_hat_workers254.png,416,415,helmet,256,93,269,108
hard_hat_workers254.png,416,415,helmet,138,26,154,45
hard_hat_workers254.png,416,415,helmet,86,15,105,35
hard_hat_workers254.png,416,415,helmet,256,15,269,30
hard_hat_workers255.png,416,415,helmet,0,76,126,215
hard_hat_workers255.png,416,415,helmet,213,145,255,195
hard_hat_workers255.png,416,415,helmet,0,0,127,69
hard_hat_workers256.png,416,416,helmet,146,135,172,165
hard_hat_workers256.png,416,416,helmet,337,139,362,168
hard_hat_workers256.png,416,416,helmet,297,166,328,204
hard_hat_workers256.png,416,416,helmet,173,213,205,247
hard_hat_workers256.png,416,416,helmet,199,141,224,175
hard_hat_workers256.png,416,416,helmet,384,135,408,164
hard_hat_workers256.png,416,416,helmet,146,0,173,10
hard_hat_workers256.png,416,416,helmet,336,0,362,6
hard_hat_workers256.png,416,416,helmet,384,0,409,10
hard_hat_workers257.png,416,416,head,44,164,73,204
hard_hat_workers257.png,416,416,head,158,153,183,187
hard_hat_workers257.png,416,416,head,117,131,162,184
hard_hat_workers258.png,416,415,helmet,82,165,121,205
hard_hat_workers258.png,416,415,helmet,222,110,269,156
hard_hat_workers258.png,416,415,helmet,221,0,269,29
hard_hat_workers259.png,416,415,helmet,114,78,220,201
hard_hat_workers259.png,416,415,helmet,114,0,221,61
hard_hat_workers260.png,416,416,helmet,146,218,207,294
hard_hat_workers260.png,416,416,helmet,145,397,207,415
hard_hat_workers261.png,416,416,helmet,225,172,251,196
hard_hat_workers262.png,416,415,helmet,169,111,282,238
hard_hat_workers262.png,416,415,helmet,76,152,181,273
hard_hat_workers262.png,416,415,helmet,168,0,282,28
hard_hat_workers263.png,416,415,helmet,375,152,414,190
hard_hat_workers263.png,416,415,helmet,147,159,180,188
hard_hat_workers263.png,416,415,helmet,205,193,239,217
hard_hat_workers263.png,416,415,head,346,186,365,206
hard_hat_workers263.png,416,415,head,366,199,381,215
hard_hat_workers264.png,416,415,head,119,143,181,210
hard_hat_workers264.png,416,415,head,317,144,364,203
hard_hat_workers265.png,416,416,helmet,148,160,176,189
hard_hat_workers266.png,416,416,helmet,147,169,171,198
hard_hat_workers266.png,416,416,helmet,87,183,108,210
hard_hat_workers266.png,416,416,helmet,384,184,403,211
hard_hat_workers266.png,416,416,helmet,199,167,218,196
hard_hat_workers266.png,416,416,head,338,181,361,207
hard_hat_workers266.png,416,416,head,52,184,73,212
hard_hat_workers266.png,416,416,head,265,174,284,199
hard_hat_workers266.png,416,416,helmet,124,179,140,204
hard_hat_workers266.png,416,416,head,183,183,197,200
hard_hat_workers266.png,416,416,head,173,184,183,199
hard_hat_workers266.png,416,416,head,218,177,232,200
hard_hat_workers266.png,416,416,head,249,182,265,201
hard_hat_workers266.png,416,416,head,231,184,244,200
hard_hat_workers266.png,416,416,head,301,185,314,203
hard_hat_workers266.png,416,416,head,293,187,305,201
hard_hat_workers266.png,416,416,head,311,186,321,200
hard_hat_workers267.png,416,415,head,226,169,246,194
hard_hat_workers267.png,416,415,head,171,162,192,186
hard_hat_workers267.png,416,415,head,126,172,143,193
hard_hat_workers267.png,416,415,head,274,179,292,201
hard_hat_workers267.png,416,415,head,310,181,327,200
hard_hat_workers267.png,416,415,head,353,190,369,208
hard_hat_workers267.png,416,415,head,330,196,342,213
hard_hat_workers267.png,416,415,head,296,194,307,210
hard_hat_workers268.png,416,415,helmet,54,89,105,143
hard_hat_workers268.png,416,415,helmet,143,89,187,121
hard_hat_workers268.png,416,415,helmet,201,127,233,169
hard_hat_workers268.png,416,415,helmet,235,126,269,175
hard_hat_workers268.png,416,415,helmet,262,109,307,171
hard_hat_workers268.png,416,415,head,132,107,200,180
hard_hat_workers268.png,416,415,head,245,167,352,288
hard_hat_workers268.png,416,415,head,296,110,351,179
hard_hat_workers268.png,416,415,helmet,53,0,105,50
hard_hat_workers268.png,416,415,helmet,143,17,187,49
hard_hat_workers268.png,416,415,helmet,201,0,234,12
hard_hat_workers268.png,416,415,helmet,235,0,270,13
hard_hat_workers268.png,416,415,helmet,261,0,307,30
hard_hat_workers268.png,416,415,head,132,0,201,32
hard_hat_workers268.png,416,415,head,295,0,351,29
hard_hat_workers269.png,416,415,helmet,27,124,61,168
hard_hat_workers269.png,416,415,helmet,202,158,229,197
hard_hat_workers269.png,416,415,helmet,268,148,291,178
hard_hat_workers269.png,416,415,helmet,27,0,62,15
hard_hat_workers270.png,416,415,helmet,28,69,175,197
hard_hat_workers270.png,416,415,helmet,234,106,326,226
hard_hat_workers270.png,416,415,helmet,27,0,175,70
hard_hat_workers270.png,416,415,helmet,234,0,327,33
hard_hat_workers271.png,416,416,head,65,84,98,128
hard_hat_workers271.png,416,416,head,170,114,197,149
hard_hat_workers271.png,416,416,head,134,107,162,143
hard_hat_workers271.png,416,416,head,246,101,272,135
hard_hat_workers271.png,416,416,head,225,107,250,140
hard_hat_workers271.png,416,416,head,89,114,114,148
hard_hat_workers271.png,416,416,head,294,127,317,156
hard_hat_workers271.png,416,416,head,42,111,67,140
hard_hat_workers271.png,416,416,head,154,123,170,149
hard_hat_workers271.png,416,416,head,64,0,98,21
hard_hat_workers272.png,416,415,helmet,192,199,219,238
hard_hat_workers273.png,416,415,helmet,241,125,299,176
hard_hat_workers273.png,416,415,helmet,241,0,300,14
hard_hat_workers274.png,416,415,head,378,180,406,216
hard_hat_workers274.png,416,415,head,91,165,124,198
hard_hat_workers274.png,416,415,head,187,143,222,182
hard_hat_workers274.png,416,415,head,292,174,325,213
hard_hat_workers275.png,416,416,helmet,130,211,140,226
hard_hat_workers275.png,416,416,helmet,239,208,251,224
hard_hat_workers275.png,416,416,helmet,351,210,361,225
hard_hat_workers275.png,416,416,helmet,404,196,414,211
hard_hat_workers275.png,416,416,helmet,289,207,299,221
hard_hat_workers275.png,416,416,helmet,279,208,289,218
hard_hat_workers275.png,416,416,head,58,212,72,223
hard_hat_workers276.png,416,415,helmet,140,161,173,200
hard_hat_workers276.png,416,415,helmet,188,165,206,189
hard_hat_workers276.png,416,415,helmet,242,160,259,187
hard_hat_workers276.png,416,415,helmet,276,174,290,192
hard_hat_workers277.png,416,416,helmet,218,79,278,150
hard_hat_workers277.png,416,416,helmet,151,69,216,126
hard_hat_workers277.png,416,416,helmet,218,0,279,60
hard_hat_workers277.png,416,416,helmet,151,13,216,70
hard_hat_workers278.png,416,416,helmet,246,132,290,189
hard_hat_workers279.png,416,416,helmet,174,215,197,242
hard_hat_workers279.png,416,416,helmet,125,153,137,167
hard_hat_workers279.png,416,416,helmet,147,172,156,184
hard_hat_workers279.png,416,416,helmet,233,164,246,175
hard_hat_workers279.png,416,416,helmet,321,169,338,188
hard_hat_workers280.png,416,416,helmet,245,166,304,237
hard_hat_workers280.png,416,416,helmet,71,148,138,223
hard_hat_workers281.png,416,416,helmet,320,122,370,187
hard_hat_workers281.png,416,416,helmet,198,133,232,177
hard_hat_workers281.png,416,416,helmet,1,114,60,238
hard_hat_workers281.png,416,416,helmet,42,123,76,171
hard_hat_workers281.png,416,416,head,86,126,135,190
hard_hat_workers281.png,416,416,helmet,320,0,371,25
hard_hat_workers281.png,416,416,helmet,198,0,233,14
hard_hat_workers281.png,416,416,helmet,0,0,60,33
hard_hat_workers281.png,416,416,helmet,42,0,77,24
hard_hat_workers281.png,416,416,head,85,0,135,21
hard_hat_workers282.png,416,416,helmet,81,62,141,117
hard_hat_workers283.png,416,416,helmet,257,126,295,177
hard_hat_workers283.png,416,416,helmet,257,0,296,13
hard_hat_workers284.png,416,415,helmet,160,160,186,195
hard_hat_workers284.png,416,415,helmet,39,151,81,189
hard_hat_workers284.png,416,415,helmet,293,149,332,189
hard_hat_workers284.png,416,415,helmet,362,154,390,185
hard_hat_workers284.png,416,415,helmet,233,160,252,189
hard_hat_workers284.png,416,415,helmet,247,158,267,189
hard_hat_workers285.png,416,415,helmet,236,131,268,174
hard_hat_workers286.png,416,416,helmet,60,187,100,223
hard_hat_workers286.png,416,416,helmet,119,175,152,210
hard_hat_workers287.png,416,416,helmet,82,171,100,186
hard_hat_workers287.png,416,416,helmet,149,98,180,128
hard_hat_workers287.png,416,416,helmet,286,151,297,163
hard_hat_workers287.png,416,416,helmet,302,152,313,162
hard_hat_workers287.png,416,416,helmet,257,176,263,185
hard_hat_workers287.png,416,416,helmet,52,171,70,186
hard_hat_workers287.png,416,416,helmet,381,151,392,163
hard_hat_workers287.png,416,416,helmet,365,152,376,162
hard_hat_workers288.png,416,415,helmet,149,70,191,110
hard_hat_workers288.png,416,415,helmet,149,28,191,68
hard_hat_workers289.png,416,416,helmet,178,176,242,237
hard_hat_workers289.png,416,416,head,332,192,397,256
hard_hat_workers290.png,416,416,helmet,297,111,325,150
hard_hat_workers290.png,416,416,helmet,104,102,156,144
hard_hat_workers290.png,416,416,helmet,214,92,251,142
hard_hat_workers290.png,416,416,helmet,347,110,392,147
hard_hat_workers290.png,416,416,helmet,126,101,161,135
hard_hat_workers290.png,416,416,helmet,1,107,9,138
hard_hat_workers290.png,416,416,helmet,297,0,326,28
hard_hat_workers290.png,416,416,helmet,104,0,157,37
hard_hat_workers290.png,416,416,helmet,213,0,251,47
hard_hat_workers290.png,416,416,helmet,346,0,392,29
hard_hat_workers290.png,416,416,helmet,126,3,161,37
hard_hat_workers290.png,416,416,helmet,1,1,9,32
hard_hat_workers291.png,415,416,helmet,83,119,126,170
hard_hat_workers291.png,415,416,helmet,135,154,159,186
hard_hat_workers291.png,415,416,helmet,166,154,192,194
hard_hat_workers291.png,415,416,helmet,247,145,275,184
hard_hat_workers291.png,415,416,helmet,292,174,313,209
hard_hat_workers291.png,415,416,helmet,323,148,342,191
hard_hat_workers291.png,415,416,helmet,21,119,64,170
hard_hat_workers291.png,415,416,helmet,0,154,12,187
hard_hat_workers291.png,415,416,helmet,373,174,394,209
hard_hat_workers291.png,415,416,helmet,344,148,363,191
hard_hat_workers292.png,416,415,helmet,47,248,73,276
hard_hat_workers292.png,416,415,helmet,76,223,99,248
hard_hat_workers292.png,416,415,helmet,190,189,217,209
hard_hat_workers292.png,416,415,helmet,216,154,237,173
hard_hat_workers292.png,416,415,helmet,47,392,74,414
hard_hat_workers292.png,416,415,helmet,215,0,237,9
hard_hat_workers293.png,416,416,helmet,94,73,167,165
hard_hat_workers293.png,416,416,helmet,93,0,167,42
hard_hat_workers294.png,416,415,helmet,265,69,330,136
hard_hat_workers294.png,416,415,helmet,73,149,117,195
hard_hat_workers294.png,416,415,helmet,265,3,330,70
hard_hat_workers295.png,416,415,helmet,18,131,42,158
hard_hat_workers295.png,416,415,head,115,128,146,161
hard_hat_workers295.png,416,415,head,184,137,214,168
hard_hat_workers295.png,416,415,head,324,136,348,171
hard_hat_workers295.png,416,415,head,250,136,271,165
hard_hat_workers295.png,416,415,helmet,220,139,230,156
hard_hat_workers295.png,416,415,helmet,149,136,163,157
hard_hat_workers295.png,416,415,helmet,232,138,245,159
hard_hat_workers295.png,416,415,helmet,308,143,320,161
hard_hat_workers295.png,416,415,head,367,144,382,165
hard_hat_workers295.png,416,415,head,47,137,64,156
hard_hat_workers295.png,416,415,head,1,139,15,158
hard_hat_workers295.png,416,415,head,66,138,76,152
hard_hat_workers295.png,416,415,helmet,18,25,42,52
hard_hat_workers295.png,416,415,head,115,22,146,55
hard_hat_workers295.png,416,415,head,184,15,214,46
hard_hat_workers295.png,416,415,head,324,12,348,47
hard_hat_workers295.png,416,415,head,250,18,271,47
hard_hat_workers295.png,416,415,helmet,220,27,230,44
hard_hat_workers295.png,416,415,helmet,149,26,163,47
hard_hat_workers295.png,416,415,helmet,232,24,245,45
hard_hat_workers295.png,416,415,helmet,308,21,320,39
hard_hat_workers295.png,416,415,head,367,18,382,39
hard_hat_workers295.png,416,415,head,47,27,64,46
hard_hat_workers295.png,416,415,head,1,25,15,44
hard_hat_workers295.png,416,415,head,66,30,76,44
hard_hat_workers296.png,416,416,helmet,122,193,148,226
hard_hat_workers296.png,416,416,helmet,166,156,202,199
hard_hat_workers296.png,416,416,helmet,252,178,281,214
hard_hat_workers296.png,416,416,helmet,213,183,237,212
hard_hat_workers296.png,416,416,helmet,319,197,339,222
hard_hat_workers296.png,416,416,helmet,357,207,371,225
hard_hat_workers297.png,416,416,helmet,175,224,235,276
hard_hat_workers297.png,416,416,helmet,296,94,336,145
hard_hat_workers297.png,416,416,helmet,85,122,127,172
hard_hat_workers297.png,416,416,person,74,125,153,283
hard_hat_workers297.png,416,416,person,157,194,242,341
hard_hat_workers297.png,416,416,person,274,99,349,259
hard_hat_workers297.png,416,416,helmet,296,0,337,43
hard_hat_workers297.png,416,416,helmet,85,0,128,15
hard_hat_workers297.png,416,416,person,156,352,242,415
hard_hat_workers297.png,416,416,person,273,0,349,38
hard_hat_workers298.png,416,416,helmet,164,174,185,205
hard_hat_workers298.png,416,416,helmet,231,176,251,203
hard_hat_workers299.png,416,415,helmet,261,146,285,177
hard_hat_workers299.png,416,415,helmet,56,148,91,193
hard_hat_workers299.png,416,415,helmet,337,150,373,193
hard_hat_workers299.png,416,415,helmet,288,158,313,190
hard_hat_workers299.png,416,415,helmet,175,162,196,187
hard_hat_workers299.png,416,415,helmet,231,160,253,185
hard_hat_workers299.png,416,415,helmet,130,163,158,192
hard_hat_workers300.png,416,415,helmet,281,167,336,222
hard_hat_workers301.png,415,416,helmet,154,1,304,130
hard_hat_workers302.png,416,415,head,164,124,213,183
hard_hat_workers302.png,416,415,head,290,127,322,170
hard_hat_workers302.png,416,415,head,195,109,220,146
hard_hat_workers302.png,416,415,head,360,77,414,283
hard_hat_workers302.png,416,415,head,163,0,213,15
hard_hat_workers302.png,416,415,head,290,0,323,12
hard_hat_workers302.png,416,415,head,194,0,220,30
hard_hat_workers302.png,416,415,head,360,0,415,62
hard_hat_workers303.png,416,416,helmet,320,102,382,174
hard_hat_workers303.png,416,416,helmet,50,81,119,150
hard_hat_workers303.png,416,416,helmet,192,126,242,183
hard_hat_workers303.png,416,416,helmet,320,0,383,35
hard_hat_workers303.png,416,416,helmet,49,0,119,56
hard_hat_workers304.png,416,416,helmet,224,96,280,158
hard_hat_workers304.png,416,416,helmet,224,2,280,64
hard_hat_workers305.png,416,416,helmet,206,150,239,192
hard_hat_workers305.png,416,416,helmet,158,156,189,196
hard_hat_workers305.png,416,416,helmet,107,148,141,191
hard_hat_workers305.png,416,416,helmet,253,149,290,195
hard_hat_workers306.png,416,416,head,3,160,49,209
hard_hat_workers306.png,416,416,head,253,151,274,174
hard_hat_workers306.png,416,416,head,75,143,96,169
hard_hat_workers306.png,416,416,head,272,152,288,168
hard_hat_workers306.png,416,416,head,17,147,49,180
hard_hat_workers306.png,416,416,head,60,147,82,174
hard_hat_workers306.png,416,416,head,378,178,411,217
hard_hat_workers306.png,416,416,head,135,140,148,157
hard_hat_workers306.png,416,416,head,177,142,192,161
hard_hat_workers306.png,416,416,head,208,144,223,164
hard_hat_workers306.png,416,416,head,320,159,349,193
hard_hat_workers306.png,416,416,head,3,0,50,49
hard_hat_workers306.png,416,416,head,253,35,274,58
hard_hat_workers306.png,416,416,head,75,39,96,65
hard_hat_workers306.png,416,416,head,272,40,288,56
hard_hat_workers306.png,416,416,head,17,29,49,62
hard_hat_workers306.png,416,416,head,60,35,82,62
hard_hat_workers306.png,416,416,head,377,0,411,31
hard_hat_workers306.png,416,416,head,377,407,411,415
hard_hat_workers306.png,416,416,head,135,52,148,69
hard_hat_workers306.png,416,416,head,177,48,192,67
hard_hat_workers306.png,416,416,head,208,44,223,64
hard_hat_workers306.png,416,416,head,320,15,349,49
hard_hat_workers307.png,416,415,helmet,98,118,127,157
hard_hat_workers307.png,416,415,head,62,101,103,160
hard_hat_workers307.png,416,415,helmet,97,0,127,21
hard_hat_workers307.png,416,415,head,61,0,103,38
hard_hat_workers308.png,416,415,helmet,201,99,259,178
hard_hat_workers308.png,416,415,helmet,86,256,113,284
hard_hat_workers308.png,416,415,helmet,80,129,97,151
hard_hat_workers308.png,416,415,helmet,201,0,260,46
hard_hat_workers308.png,416,415,helmet,85,402,113,414
hard_hat_workers308.png,416,415,helmet,79,0,97,16
hard_hat_workers309.png,416,415,helmet,322,153,405,244
hard_hat_workers309.png,416,415,helmet,0,195,64,286
hard_hat_workers310.png,416,416,helmet,40,108,109,196
hard_hat_workers310.png,416,416,helmet,39,0,109,31
hard_hat_workers311.png,416,416,helmet,371,210,400,240
hard_hat_workers311.png,416,416,helmet,230,143,253,169
hard_hat_workers311.png,416,416,helmet,137,128,157,154
hard_hat_workers311.png,416,416,head,60,103,87,133
hard_hat_workers311.png,416,416,head,163,142,180,161
hard_hat_workers311.png,416,416,head,189,151,203,167
